ID,First Name,Last Name,DOB,Gender,Email,Career,Graduation Year,Sport,Club Affiliation
119-09-2563,Alfreda,BRUNGER,06/02/1996,Female,abrunger@uni.edu,Computer Science,2019,,
116-06-6642,Bartlett,COULTHARD,31/12/1997,Male,bcoulthard@uni.edu,Biotechnology,2024,Martial Arts,
112-01-1212,Kimball,ROUT,29/05/1996,Male,krout@uni.edu,Tourism & Catering,2023,,
116-01-4875,Rice,SLIDE,20/12/1997,Polygender,rslide@uni.edu,History,2024,Volleyball,
117-06-5856,Dmitri,KIRKHOUSE,25/07/1998,Male,dkirkhouse@uni.edu,Law,2022,,
116-03-5540,Selinda,DOLLEN,13/02/1997,Female,sdollen@uni.edu,Psychology,2022,,
119-02-1865,Luke,GARFOOT,29/09/1997,Male,lgarfoot@uni.edu,Psychology,2020,Soccer,
118-05-6030,Sofie,LIPGENS,16/01/1997,Female,slipgens@uni.edu,Psychology,2022,,
112-07-2236,Marilee,RENTALLL,01/10/1998,Female,mrentalll@uni.edu,Finance,2023,Swimming,
114-09-1426,Agosto,SIMMELL,10/07/1997,Non-binary,asimmell@uni.edu,Biotechnology,2019,,
112-02-4523,Gabi,VASILYEVSKI,30/07/1998,Male,gvasilyevski@uni.edu,Business Administration,2019,Soccer,
114-04-6200,Lambert,KORDA,07/10/1996,Male,lkorda@uni.edu,Computer Science,2021,,
112-02-5568,Timmi,LAGDE,01/11/1997,Female,tlagde@uni.edu,Business Administration,2019,Track & Field,
114-06-9074,Becki,COGSWELL,25/06/1996,Female,bcogswell@uni.edu,Art & Culture,2021,,
111-08-5074,Margareta,MACGOUN,19/07/1997,Female,mmacgoun@uni.edu,IT,2023,,Kappa Xi
119-06-3297,Mickey,PEREZ,06/11/1997,Male,mperez@uni.edu,History,2024,,
111-06-9952,Cobby,ACKENHEAD,22/10/1996,Male,cackenhead@uni.edu,Journalism,2019,,
116-08-5575,Augustine,WARRILLOW,04/06/1997,Female,awarrillow@uni.edu,Chemistry,2023,,
117-02-8025,Cookie,CASTELLONE,07/10/1996,Female,ccastellone@uni.edu,History,2022,Swimming,
114-03-7116,Mariam,NODE,16/09/1996,Female,mnode@uni.edu,Art & Culture,2022,,Omega Pi
112-05-8267,Brunhilde,KENNINGHAM,26/01/1996,Non-binary,bkenningham@uni.edu,Architecture,2023,,
114-05-3518,Truda,BANGS,04/07/1996,Polygender,tbangs@uni.edu,Architecture,2020,,
111-06-6099,Orelee,ELBOURNE,09/10/1998,Female,oelbourne@uni.edu,Architecture,2024,,
114-02-5239,Eb,BARTOLOMEAZZI,14/04/1998,Male,ebartolomeazzi@uni.edu,Chemistry,2022,Tennis,
113-07-7131,Afton,SPENCELAYH,05/12/1996,Female,aspencelayh@uni.edu,Psychology,2022,,
119-05-7946,Christophe,FLECKNESS,27/12/1996,Male,cfleckness@uni.edu,Journalism,2022,Basketball,Omega Pi
116-04-6514,Orrin,MERVYN,17/03/1996,Male,omervyn@uni.edu,Architecture,2024,,
119-04-2246,Chester,CAUSLEY,30/01/1998,Male,ccausley@uni.edu,Business Administration,2019,,
113-01-1951,Noelle,LEDNOR,05/12/1997,Female,nlednor@uni.edu,Psychology,2019,,
115-04-5578,Kahlil,CHESSUM,02/01/1997,Male,kchessum@uni.edu,Physics,2023,,
112-06-1513,Marlena,PERTON,11/04/1997,Female,mperton@uni.edu,Chemistry,2019,,
118-03-9396,Nanni,WASTENEY,06/03/1998,Female,nwasteney@uni.edu,Litterature & Linguistics,2023,Gymnastics,
113-06-4668,Cyb,DOWTY,23/05/1998,Female,cdowty@uni.edu,IT,2024,Gymnastics,
117-07-9490,Stafani,MANNTSCHKE,18/09/1997,Female,smanntschke@uni.edu,Medicine,2023,,
114-04-3492,Lennie,MCMEARTY,30/06/1997,Male,lmcmearty@uni.edu,Biotechnology,2021,,
117-01-1460,Hanni,MCCORRY,10/02/1998,Female,hmccorry@uni.edu,Agronomy,2020,Cheerleading,
117-08-4773,Rand,FILSHIN,14/12/1997,Male,rfilshin@uni.edu,Computer Science,2023,,
115-09-4227,Marla,KHOMIN,27/09/1997,Female,mkhomin@uni.edu,Tourism & Catering,2024,,
115-04-2559,Chico,DICKERLINE,18/05/1998,Non-binary,cdickerline@uni.edu,Engineering,2019,Track & Field,
115-01-5222,Ban,RAWE,17/07/1997,Male,brawe@uni.edu,History,2020,,
116-01-8658,Maiga,MACNISH,26/03/1996,Female,mmacnish@uni.edu,Chemistry,2021,Cheerleading,
119-08-3672,Carole,MATTEONI,07/09/1998,Female,cmatteoni@uni.edu,Gastronomy,2024,,Omega Pi
114-02-6380,Lory,PADGETT,09/05/1997,Female,lpadgett@uni.edu,Chemistry,2020,Basketball,
111-04-9340,Micheil,DARLASTON,24/07/1996,Male,mdarlaston@uni.edu,IT,2019,,
114-08-5951,Catharine,LAFOY,04/06/1996,Female,clafoy@uni.edu,Physics,2020,,
118-04-7146,Sherwynd,ROWNEY,02/05/1998,Male,srowney@uni.edu,Litterature & Linguistics,2024,,
116-02-9834,Haleigh,BEARDSHALL,09/09/1998,Male,hbeardshall@uni.edu,Law,2020,Tennis,
111-05-2865,Gaile,PETRELLO,26/11/1998,Male,gpetrello@uni.edu,Biotechnology,2021,,
113-09-3768,Maxwell,POPHAM,28/05/1997,Male,mpopham@uni.edu,IT,2023,,
118-09-8766,Matthus,MIDDELL,20/08/1998,Male,mmiddell@uni.edu,Gastronomy,2020,,
119-08-7384,Phylys,GOURLEY,07/05/1996,Female,pgourley@uni.edu,Art & Culture,2019,,
119-05-1183,Chris,ACKENHEAD,18/01/1998,Female,cackenhead@uni.edu,Engineering,2024,,
116-06-9716,Madel,BIGGINS,10/01/1998,Genderqueer,mbiggins@uni.edu,Psychology,2024,,
115-05-9059,Murvyn,LINKIN,27/04/1998,Genderfluid,mlinkin@uni.edu,Art & Culture,2020,,
116-06-3749,Marty,DAEL,25/08/1998,Non-binary,mdael@uni.edu,Computer Science,2024,Tennis,
112-07-2296,Merrill,OAKLEY,14/01/1997,Genderqueer,moakley@uni.edu,Litterature & Linguistics,2022,,
118-01-7724,Melisent,GUICHARD,07/09/1997,Female,mguichard@uni.edu,IT,2024,,
112-04-1055,Waldon,RAYMENT,07/02/1998,Non-binary,wrayment@uni.edu,Business Administration,2024,,
115-09-6715,Sidoney,RENFREE,22/05/1996,Female,srenfree@uni.edu,IT,2020,Tennis,
114-06-8242,Fallon,MARDLING,23/09/1997,Female,fmardling@uni.edu,Chemistry,2024,,
112-03-7193,Lucio,BEUMANT,09/09/1996,Male,lbeumant@uni.edu,Journalism,2023,,
114-08-3722,Elva,GRIGORINI,08/10/1997,Female,egrigorini@uni.edu,Architecture,2021,,
111-09-2403,Sherlocke,BACKSHAW,20/12/1997,Male,sbackshaw@uni.edu,Mathematics,2021,,
119-07-6526,Lotti,SOMERSETT,11/12/1997,Female,lsomersett@uni.edu,Architecture,2020,,
119-01-9368,Trula,PEDROL,23/12/1996,Female,tpedrol@uni.edu,Mathematics,2019,,
112-05-4793,Arliene,BUNDOCK,24/07/1996,Female,abundock@uni.edu,Chemistry,2024,Volleyball,
118-02-9156,York,ING,14/03/1998,Male,ying@uni.edu,Computer Science,2019,,
114-08-2754,Molli,COLLINETTE,09/06/1996,Female,mcollinette@uni.edu,History,2019,,Tau Picore
119-05-2582,Cori,BLACKALL,13/10/1998,Female,cblackall@uni.edu,Medicine,2021,Soccer,
114-08-5946,Cobby,WINGFIELD,11/11/1998,Male,cwingfield@uni.edu,History,2019,,
112-05-1089,Amata,JIGGLE,01/11/1997,Female,ajiggle@uni.edu,Art & Culture,2023,,
115-05-8726,Kennett,ITSCOWICS,04/09/1997,Male,kitscowics@uni.edu,Agronomy,2021,,
115-03-5456,Stevy,FONTELL,16/10/1997,Male,sfontell@uni.edu,Finance,2023,Swimming,
118-02-2795,Rita,JASIK,28/11/1997,Female,rjasik@uni.edu,Psychology,2019,,
111-07-1615,Sydney,HELM,19/05/1998,Non-binary,shelm@uni.edu,Finance,2024,,
117-02-6396,Andrew,GANDLEY,24/01/1996,Male,agandley@uni.edu,Litterature & Linguistics,2019,,
116-04-3943,Barrett,PATEY,21/10/1998,Male,bpatey@uni.edu,Computer Science,2023,,Delta Magnus
118-07-5173,Emlynn,URIDGE,14/03/1996,Female,euridge@uni.edu,Psychology,2020,,
112-07-2871,Farr,NUSSGEN,09/05/1998,Male,fnussgen@uni.edu,IT,2020,Football,
115-01-7504,Zeb,MATTISSON,26/04/1997,Male,zmattisson@uni.edu,Mathematics,2024,Tennis,
112-05-2298,Emilia,MABEY,09/02/1998,Female,emabey@uni.edu,Mathematics,2020,,Beta Mu
115-04-1922,Giorgi,HAGUE,12/05/1996,Male,ghague@uni.edu,Agronomy,2020,Gymnastics,
117-02-4794,Baxy,PAVER,09/03/1997,Male,bpaver@uni.edu,Journalism,2023,,
114-07-4176,Pepito,LEETHEM,11/01/1998,Male,pleethem@uni.edu,Law,2020,,
117-09-6267,Merilee,BUST,01/02/1997,Female,mbust@uni.edu,Psychology,2019,Soccer,
113-07-8948,Bunnie,BURSNALL,14/10/1998,Polygender,bbursnall@uni.edu,Computer Science,2022,,
119-07-4693,Emmet,POWLAND,19/06/1997,Male,epowland@uni.edu,Architecture,2020,,
119-06-5206,Matteo,MCNESS,13/06/1998,Male,mmcness@uni.edu,Tourism & Catering,2020,,
119-04-5264,Saloma,MEEGAN,29/11/1998,Female,smeegan@uni.edu,Physics,2019,,
118-03-8956,Jennica,TROTMAN,23/04/1996,Female,jtrotman@uni.edu,Psychology,2020,Volleyball,
116-04-3782,Gwen,JENKS,24/03/1996,Female,gjenks@uni.edu,Mathematics,2023,Tennis,
113-06-1165,Eduard,DE MITRIS,16/01/1998,Male,edemitris@uni.edu,Law,2023,,
119-05-4799,Alessandra,KRAUT,04/04/1997,Female,akraut@uni.edu,Engineering,2021,,
119-05-7770,Cherish,DOUBLEDAY,16/10/1998,Non-binary,cdoubleday@uni.edu,Agronomy,2020,,Pi Gamma Rho
116-09-5575,Hattie,ULYET,08/08/1998,Female,hulyet@uni.edu,Psychology,2019,,
117-04-4637,Regan,FILDERY,04/07/1996,Male,rfildery@uni.edu,Engineering,2021,,
118-02-9499,Murdoch,GRAYLAND,27/05/1997,Male,mgrayland@uni.edu,IT,2022,,Omega Pi
111-01-6272,Ezekiel,AMOSS,13/11/1997,Male,eamoss@uni.edu,Architecture,2022,,
118-02-7249,Marv,PAPWORTH,27/10/1998,Male,mpapworth@uni.edu,Law,2021,,
114-08-1875,Kevina,DUMSDAY,17/03/1997,Female,kdumsday@uni.edu,Physics,2022,Cheerleading,
116-07-2796,Hermine,HALLS,06/09/1998,Female,hhalls@uni.edu,Biotechnology,2022,,Omega Pi
112-08-7089,Maggy,BEESEY,15/06/1997,Female,mbeesey@uni.edu,Psychology,2021,,Beta Mu
115-08-5650,Rubina,BOURCHIER,14/06/1998,Female,rbourchier@uni.edu,Medicine,2022,,
114-04-5752,Pavla,COTHERILL,19/12/1998,Female,pcotherill@uni.edu,IT,2024,,
117-05-7756,Tabb,MICKLEWICZ,10/07/1996,Male,tmicklewicz@uni.edu,Physics,2021,,
117-03-1193,Spencer,SALADIN,11/06/1998,Male,ssaladin@uni.edu,Agronomy,2020,,
117-01-1326,Rocky,SKAE,28/11/1997,Male,rskae@uni.edu,Engineering,2021,,
115-03-2934,Renard,SYMINGTON,18/07/1997,Male,rsymington@uni.edu,Art & Culture,2023,,
114-05-1740,Janaya,CASALI,11/08/1997,Female,jcasali@uni.edu,Business Administration,2019,Hockey,
116-05-3015,Nert,WAULKER,21/03/1998,Female,nwaulker@uni.edu,Psychology,2020,Basketball,
117-02-3685,Ulrica,LAWRINSON,29/07/1997,Genderfluid,ulawrinson@uni.edu,Computer Science,2020,,
119-06-7631,Nikola,FUTCHER,01/02/1996,Male,nfutcher@uni.edu,Computer Science,2023,,
118-07-3524,Lilias,TALBOY,23/07/1998,Female,ltalboy@uni.edu,Computer Science,2023,,
118-07-9892,Clarette,CATTEROLL,21/05/1997,Female,ccatteroll@uni.edu,Computer Science,2022,,
119-02-9154,Lodovico,ARMOR,06/04/1997,Male,larmor@uni.edu,IT,2024,Basketball,
118-03-6695,Carolina,O'HENEHAN,02/05/1998,Female,cohenehan@uni.edu,Psychology,2021,,
118-07-2559,Saree,TITMARSH,07/03/1996,Female,stitmarsh@uni.edu,Litterature & Linguistics,2024,Gymnastics,
113-03-1312,Pauly,GARARD,02/06/1997,Male,pgarard@uni.edu,Agronomy,2023,,
116-01-7579,Griff,SATTERTHWAITE,25/02/1998,Male,gsatterthwaite@uni.edu,Chemistry,2020,,
115-05-7014,Tabina,RENDLE,15/10/1997,Female,trendle@uni.edu,Chemistry,2022,,Tau Picore
117-05-6002,Isidora,ARMSTEAD,09/01/1996,Female,iarmstead@uni.edu,Computer Science,2024,Soccer,
115-08-4182,Vania,RIDLEY,04/06/1998,Female,vridley@uni.edu,Physics,2024,Cheerleading,
112-03-2487,Art,CHAUDHRY,11/08/1998,Male,achaudhry@uni.edu,Psychology,2023,,
119-05-8857,Ladonna,WESTOVER,14/01/1998,Female,lwestover@uni.edu,Litterature & Linguistics,2023,,
111-01-8591,Tiffy,CRIMES,01/03/1997,Female,tcrimes@uni.edu,Finance,2019,,
119-02-4360,Alyosha,STOVES,19/04/1997,Male,astoves@uni.edu,IT,2020,,
113-06-3596,Gardiner,CONN,11/03/1997,Male,gconn@uni.edu,Business Administration,2021,Football,
117-09-5110,Conrade,DIGNON,09/08/1997,Male,cdignon@uni.edu,Physics,2019,Soccer,
117-06-7005,Gardiner,PAULETTI,24/09/1996,Male,gpauletti@uni.edu,Biotechnology,2020,,Omega Pi
119-03-7796,Sunny,ASHFORD,04/04/1998,Male,sashford@uni.edu,Physics,2019,,
113-05-2397,Gregoor,WINWRIGHT,16/03/1996,Male,gwinwright@uni.edu,Law,2024,,
113-03-3108,Brandyn,DAUNAY,29/09/1996,Male,bdaunay@uni.edu,Biotechnology,2020,Hockey,Nu Phi Lambda
117-01-8321,Cara,MOUNTER,09/05/1997,Female,cmounter@uni.edu,Mathematics,2021,Gymnastics,
111-02-8398,Evin,MCCRONE,28/02/1996,Male,emccrone@uni.edu,Architecture,2020,Martial Arts,
113-01-4113,Maurizio,DOBERER,27/01/1998,Male,mdoberer@uni.edu,Law,2023,,
116-02-2933,Jodie,BLOODWORTHE,14/04/1998,Male,jbloodworthe@uni.edu,History,2020,,
117-01-9957,Jodie,OLERENSHAW,27/12/1997,Female,jolerenshaw@uni.edu,Psychology,2019,,
114-06-2331,Marlon,SAPPY,19/04/1998,Male,msappy@uni.edu,Mathematics,2019,,
116-07-3542,Susan,PINIUR,22/02/1997,Genderqueer,spiniur@uni.edu,Business Administration,2021,Cheerleading,
115-03-6394,Vanny,LEZEMORE,22/08/1998,Female,vlezemore@uni.edu,History,2021,,
115-04-2961,Chester,OLYET,26/10/1996,Male,colyet@uni.edu,Law,2022,,
113-05-6817,Randolf,TIBALD,29/04/1997,Male,rtibald@uni.edu,Computer Science,2021,,
113-03-8858,Alastair,BELDING,18/06/1996,Male,abelding@uni.edu,Mathematics,2021,Rowing,
111-04-5107,Roshelle,LINNY,07/02/1996,Female,rlinny@uni.edu,Psychology,2022,,
115-08-4497,Sheila,BARTA,13/10/1996,Female,sbarta@uni.edu,Business Administration,2023,Track & Field,
115-04-9061,Olly,SHEARWOOD,05/01/1996,Female,oshearwood@uni.edu,History,2023,,
114-03-1146,Leupold,PERSIAN,08/03/1997,Male,lpersian@uni.edu,Business Administration,2023,,
116-06-6959,Kellia,REAMS,16/05/1998,Female,kreams@uni.edu,Art & Culture,2020,Tennis,
119-04-5277,Wyatt,GETHOUSE,01/07/1998,Male,wgethouse@uni.edu,Biotechnology,2021,,
115-08-6429,Kari,PORTAL,29/08/1998,Female,kportal@uni.edu,History,2024,,
119-09-7236,Lonnie,FIDLER,21/08/1997,Female,lfidler@uni.edu,Litterature & Linguistics,2023,,
114-02-4933,Hunter,MCIAN,11/09/1998,Male,hmcian@uni.edu,Mathematics,2024,,
114-01-7332,Care,MOYER,25/08/1996,Male,cmoyer@uni.edu,Business Administration,2020,,
113-03-6445,Nari,FERNELY,09/01/1996,Female,nfernely@uni.edu,Art & Culture,2020,Hockey,
114-02-2826,Britney,REDHOLE,05/06/1997,Female,bredhole@uni.edu,History,2019,,
117-01-4077,Eldredge,SNELMAN,24/10/1996,Male,esnelman@uni.edu,Computer Science,2022,,
112-09-9969,Donica,HACCLETON,19/08/1996,Female,dhaccleton@uni.edu,History,2021,Hockey,
114-08-4953,Catriona,STOGILL,28/08/1998,Female,cstogill@uni.edu,Architecture,2022,,
112-03-4689,Aksel,GIERATHS,30/04/1997,Male,agieraths@uni.edu,IT,2024,,
114-02-2350,Kerry,SCINTSBURY,03/05/1997,Female,kscintsbury@uni.edu,Tourism & Catering,2023,Volleyball,
118-04-4843,Georgette,BICKERS,26/01/1996,Female,gbickers@uni.edu,Medicine,2022,Gymnastics,
113-08-4921,Jenilee,SNELLE,20/11/1996,Female,jsnelle@uni.edu,Engineering,2020,Basketball,
113-02-5366,Maribelle,KINNANE,03/09/1996,Female,mkinnane@uni.edu,Agronomy,2019,,
116-08-4312,Annabela,KOBKE,15/07/1998,Female,akobke@uni.edu,Medicine,2023,,
111-05-8094,Carce,BAUS,14/03/1997,Genderfluid,cbaus@uni.edu,Architecture,2023,,
115-02-7578,Georgiana,DEMAGEARD,30/05/1998,Female,gdemageard@uni.edu,Art & Culture,2024,Volleyball,
111-08-7675,Lewes,BARWIS,27/09/1998,Male,lbarwis@uni.edu,Litterature & Linguistics,2023,,
111-08-3404,Kirsten,BETHUNE,22/07/1996,Female,kbethune@uni.edu,Agronomy,2021,,
111-07-1748,Vince,GETTINS,27/06/1996,Agender,vgettins@uni.edu,Agronomy,2020,Rowing,
113-02-9963,Joane,CONYARD,15/09/1996,Female,jconyard@uni.edu,Journalism,2024,Volleyball,
113-05-1414,Halsey,TOMCZAK,06/01/1996,Male,htomczak@uni.edu,Art & Culture,2020,Basketball,
117-09-1207,Cathee,LAVALL,13/06/1997,Female,clavall@uni.edu,Psychology,2024,,
117-07-8391,Laurent,MADDOCKS,06/07/1998,Male,lmaddocks@uni.edu,Agronomy,2021,Soccer,Kappa Xi
113-02-6342,Angelita,TEWKESBURY,30/04/1997,Female,atewkesbury@uni.edu,Tourism & Catering,2019,,
117-01-3387,Anna-diane,START,16/12/1998,Agender,astart@uni.edu,Physics,2019,Volleyball,
112-03-4902,Ario,STABLER,11/05/1997,Male,astabler@uni.edu,IT,2021,,Kappa Xi
112-03-5128,Kingsley,MOTE,05/12/1998,Male,kmote@uni.edu,Biotechnology,2024,,
113-04-3404,Kaila,CARDOSO,27/07/1997,Female,kcardoso@uni.edu,Architecture,2021,,
114-06-6235,Elyse,FLECKNESS,22/02/1998,Female,efleckness@uni.edu,History,2024,,
113-01-6430,Nicolas,MURFILL,14/03/1996,Male,nmurfill@uni.edu,Finance,2023,,
117-05-6960,Jeni,SWINBURN,26/02/1998,Female,jswinburn@uni.edu,History,2019,Hockey,
119-07-1760,Anatol,SALAZAR,20/06/1996,Male,asalazar@uni.edu,Agronomy,2019,,
111-07-8603,Viviyan,GREVES,16/03/1997,Female,vgreves@uni.edu,Physics,2024,,
111-07-2934,Filip,RIGMAND,06/02/1998,Male,frigmand@uni.edu,Agronomy,2024,,
113-02-2554,Evin,FINLASON,09/05/1996,Bigender,efinlason@uni.edu,Agronomy,2021,Gymnastics,
113-06-4208,Hansiain,ARCHANBAULT,28/03/1996,Male,harchanbault@uni.edu,Computer Science,2021,,
113-05-1177,Carolyne,DUPREY,09/12/1998,Female,cduprey@uni.edu,Art & Culture,2020,,
111-09-3735,Amelita,KESLAKE,19/07/1997,Female,akeslake@uni.edu,Mathematics,2021,,
113-03-3807,Virgina,SCIUSSCIETTO,23/11/1996,Female,vsciusscietto@uni.edu,Litterature & Linguistics,2023,,
118-01-3867,Roobbie,GAWTHROP,04/10/1996,Female,rgawthrop@uni.edu,Tourism & Catering,2019,,
116-06-8670,Juliette,IORILLO,04/05/1996,Female,jiorillo@uni.edu,Litterature & Linguistics,2020,Soccer,
114-04-4295,Alick,CAVALIER,22/06/1996,Male,acavalier@uni.edu,Business Administration,2022,,
115-01-8460,Frank,BAYNARD,12/09/1996,Male,fbaynard@uni.edu,Law,2019,,
117-04-6945,Nickolai,SPATIG,05/01/1996,Male,nspatig@uni.edu,Engineering,2020,,
118-03-4484,Eleonora,OVER,17/05/1997,Female,eover@uni.edu,Psychology,2023,,
114-06-3971,Nikki,LUCKHAM,08/10/1998,Male,nluckham@uni.edu,Agronomy,2022,,
114-03-6163,Alyson,EXROLL,30/07/1998,Non-binary,aexroll@uni.edu,Chemistry,2020,,
119-02-8424,Annamaria,CRUMBIE,23/07/1998,Female,acrumbie@uni.edu,Litterature & Linguistics,2023,,
119-05-7610,Reade,TESAURO,02/01/1997,Male,rtesauro@uni.edu,Mathematics,2021,Tennis,Delta Magnus
119-07-6736,Keane,RESDALE,07/02/1998,Genderfluid,kresdale@uni.edu,Agronomy,2021,,
112-01-2053,Rosina,TOURNER,12/03/1998,Female,rtourner@uni.edu,Architecture,2022,,
115-07-2557,Sumner,SENTEN,15/03/1998,Male,ssenten@uni.edu,Mathematics,2023,Hockey,
114-01-5033,Marie,SONGHURST,14/07/1998,Female,msonghurst@uni.edu,Tourism & Catering,2021,Track & Field,
119-02-3824,Ivie,MCGAFFEY,12/06/1998,Female,imcgaffey@uni.edu,Agronomy,2022,,
119-09-5553,Ring,SCHAFER,22/09/1998,Male,rschafer@uni.edu,History,2022,,
117-04-1788,Edin,LAIDLER,13/06/1998,Bigender,elaidler@uni.edu,IT,2023,Gymnastics,
115-06-7555,Ruggiero,ELDERIDGE,09/02/1998,Male,relderidge@uni.edu,Architecture,2021,,
118-03-5874,Leonelle,PAPA,12/07/1997,Female,lpapa@uni.edu,Business Administration,2019,,
116-08-6527,Broddie,GOULT,20/12/1997,Non-binary,bgoult@uni.edu,History,2021,,
116-08-6715,Laurella,STILGOE,26/04/1998,Female,lstilgoe@uni.edu,Litterature & Linguistics,2020,,
111-08-2982,Jacob,MYRTLE,09/01/1997,Male,jmyrtle@uni.edu,Art & Culture,2023,Volleyball,
113-02-1342,Helen-elizabeth,SAILES,21/06/1998,Female,hsailes@uni.edu,Medicine,2024,,
111-07-2657,Legra,KENNERLEY,29/05/1998,Female,lkennerley@uni.edu,Physics,2020,,
119-05-8918,Kariotta,WESGATE,16/09/1998,Female,kwesgate@uni.edu,Physics,2022,Hockey,
118-05-5541,Erin,YOSIFOV,21/07/1997,Male,eyosifov@uni.edu,IT,2022,,
113-01-5464,Jake,EDDOES,05/11/1998,Male,jeddoes@uni.edu,Tourism & Catering,2023,,
114-01-4000,Celinda,BUTTRISS,03/12/1997,Female,cbuttriss@uni.edu,Engineering,2020,Swimming,
114-09-5664,Tricia,BENBOUGH,07/01/1996,Female,tbenbough@uni.edu,IT,2020,,
112-03-2082,Tommy,TALBY,18/09/1996,Female,ttalby@uni.edu,Art & Culture,2023,,
112-02-9946,Montague,DINZEY,21/01/1998,Male,mdinzey@uni.edu,Biotechnology,2019,,Zeta Omega
114-08-5866,Lacy,DUNDREDGE,26/07/1998,Female,ldundredge@uni.edu,Journalism,2023,,
119-08-6985,Matias,MCELWEE,04/05/1996,Male,mmcelwee@uni.edu,Physics,2022,,Delta Magnus
116-01-5943,Lindy,MAYLOUR,08/06/1997,Male,lmaylour@uni.edu,Mathematics,2024,,
113-04-5820,Kristoffer,MARKLIN,06/09/1997,Male,kmarklin@uni.edu,Art & Culture,2021,,
113-02-9323,Aveline,ENEVER,06/06/1996,Female,aenever@uni.edu,IT,2021,,Nu Phi Lambda
117-01-3963,Hobey,HAMAL,19/10/1998,Male,hhamal@uni.edu,Biotechnology,2024,,
116-09-5764,Charissa,RODEAR,29/06/1998,Female,crodear@uni.edu,Agronomy,2022,,
114-06-1984,Cortney,HOLDALL,18/06/1998,Female,choldall@uni.edu,Biotechnology,2024,,
119-01-4558,Wilhelmina,BILLYEALD,13/08/1998,Female,wbillyeald@uni.edu,Mathematics,2022,,Omega Pi
111-02-5137,Zollie,JOZEFOWICZ,24/06/1996,Male,zjozefowicz@uni.edu,Law,2020,,
117-02-7567,Evangelia,SCHREINER,19/02/1996,Agender,eschreiner@uni.edu,Litterature & Linguistics,2023,Martial Arts,
113-09-6116,Johannes,JASKOWICZ,19/08/1996,Male,jjaskowicz@uni.edu,Law,2023,,Nu Phi Lambda
119-08-3587,Filberte,LUSHER,27/08/1997,Genderfluid,flusher@uni.edu,Litterature & Linguistics,2020,,
111-03-6237,Klemens,DRAISEY,08/03/1996,Male,kdraisey@uni.edu,Litterature & Linguistics,2020,Tennis,
117-04-4319,Murray,KILLOCK,17/10/1997,Male,mkillock@uni.edu,Business Administration,2020,,
115-04-7581,Coletta,D'AGOSTINO,24/11/1998,Female,cdagostino@uni.edu,Computer Science,2020,Volleyball,Tau Picore
114-01-3036,Biron,PORTINGALE,20/06/1996,Male,bportingale@uni.edu,Biotechnology,2023,,
117-03-4638,Rafi,HAWNEY,08/04/1997,Male,rhawney@uni.edu,History,2022,,Zeta Omega
111-09-8035,Hanson,MACRORIE,26/07/1998,Male,hmacrorie@uni.edu,Agronomy,2022,Basketball,
117-08-9117,Enos,DEEMING,19/06/1997,Male,edeeming@uni.edu,Physics,2024,,
111-09-6044,Yves,WILMOTT,28/01/1998,Male,ywilmott@uni.edu,Tourism & Catering,2020,Hockey,
116-01-6795,Alessandra,SOUTHERTON,22/03/1998,Female,asoutherton@uni.edu,Medicine,2024,Cheerleading,
112-01-1077,Sasha,DI FRANCESCHI,19/01/1997,Male,sdifranceschi@uni.edu,Biotechnology,2024,,
111-06-5014,Raye,TRAICE,08/11/1997,Female,rtraice@uni.edu,Tourism & Catering,2022,,Kappa Xi
116-06-5350,Perren,MCBLAIN,23/10/1998,Male,pmcblain@uni.edu,Physics,2019,Hockey,
115-07-1738,Consuelo,RUNGE,03/10/1998,Female,crunge@uni.edu,Tourism & Catering,2021,,
114-03-9661,Hall,LE PRUVOST,31/01/1997,Male,hlepruvost@uni.edu,Finance,2020,,
119-09-8275,Cate,SPURRITT,07/10/1997,Female,cspurritt@uni.edu,Tourism & Catering,2022,,
117-09-3911,Bondy,TRAWIN,07/01/1997,Male,btrawin@uni.edu,Tourism & Catering,2023,,
117-06-3101,Dyanna,HOBGEN,05/11/1996,Female,dhobgen@uni.edu,Mathematics,2022,,
113-09-6232,Elsi,ASHBORN,26/02/1998,Female,eashborn@uni.edu,Chemistry,2020,Soccer,Tau Picore
117-09-1624,Evan,CAPLEN,24/12/1998,Male,ecaplen@uni.edu,Art & Culture,2021,Soccer,
113-01-8234,Winston,PACHT,17/12/1998,Male,wpacht@uni.edu,Physics,2020,,
117-05-8903,Fawne,SAPHIR,16/01/1997,Female,fsaphir@uni.edu,History,2022,Swimming,
119-08-2940,Guillema,HOWLE,12/04/1996,Female,ghowle@uni.edu,Gastronomy,2022,,
112-09-9850,Kelsi,ODDIE,12/04/1998,Female,koddie@uni.edu,Psychology,2019,,
116-09-2869,Kimball,LITTELL,11/05/1997,Male,klittell@uni.edu,Computer Science,2020,Basketball,
116-01-2451,Tabbitha,OSEMAN,04/07/1997,Female,toseman@uni.edu,Psychology,2023,Volleyball,Omega Pi
115-07-6299,Nicolette,SYKES,27/03/1998,Female,nsykes@uni.edu,Litterature & Linguistics,2024,Swimming,
115-05-9973,Ennis,MCPHILLIPS,16/05/1998,Male,emcphillips@uni.edu,Mathematics,2020,,Alpha Epsilon
112-05-8850,Arney,TRAVIS,31/08/1997,Male,atravis@uni.edu,Chemistry,2022,Basketball,
